sale_id,date,service,price,promotion,quantity,revenue,cost,profit,region,age,gender,income,channel,payment_method
S00785,2023-03-25,Window Replacement,1108.86,SPRING10,1,997.98,665.32,332.66,FL,38.0,Male,<40k,Phone,Mobile Pay
S00786,2023-03-25,HVAC Servicing,859.22,REFERRAL20,1,687.38,515.53,171.84,NY,36.0,Male,120k+,Phone,Cash
S00787,2023-03-25,,1144.84,SPRING10,1,1030.36,686.9,343.45,PA,42.0,Female,<40k,Phone,Debit Card
S00788,2023-03-25,HVAC Servicing,1100.14,REFERRAL20,2,1760.23,1320.17,440.06,WA,27.0,Non-binary,40-80k,Phone,Credit Card
S00789,2023-03-26,Roof Repair,1087.7,SPRING10,1,978.93,652.62,326.31,PA,40.0,,<40k,Online Booking,Credit Card
S00790,2023-03-26,Roof Repair,1045.18,REFERRAL20,1,836.15,627.11,209.04,TX,29.0,Female,<40k,Phone,Credit Card
S00791,2023-03-26,Painting,1122.95,LOYALTY,1,898.36,673.77,224.59,WA,,Male,80-120k,Online Booking,Debit Card
S00792,2023-03-26,Roof Repair,1352.67,REFERRAL20,1,1082.13,811.6,270.53,IL,47.0,Non-binary,,Walk-in,Debit Card
S00793,2023-03-26,Plumbing Repair,1486.31,LOYALTY,1,1189.05,891.79,297.26,CA,49.0,Female,,Online Booking,Cash
S00794,2023-03-26,Roof Repair,347.36,REFERRAL20,1,277.88,208.41,69.47,IL,27.0,Male,120k+,Walk-in,Credit Card
S00795,2023-03-26,Electrical Wiring,1365.65,LOYALTY,1,1092.52,819.39,273.13,IL,29.0,Non-binary,80-120k,Online Booking,Credit Card
S00796,2023-03-27,Painting,974.71,LOYALTY,1,779.77,584.83,194.94,FL,45.0,Female,<40k,Phone,Mobile Pay
S00797,2023-03-27,Window Replacement,395.69,REFERRAL20,1,316.55,237.41,79.14,NY,25.0,Male,40-80k,Walk-in,Mobile Pay
S00798,2023-03-27,Gutter Cleaning,727.77,None,1,727.77,436.66,291.11,CA,34.0,Male,80-120k,Phone,Mobile Pay
S00799,2023-03-27,Water Heater Installation,1142.19,SPRING10,3,3083.9,2055.94,1027.97,CA,50.0,,80-120k,Phone,Cash
S00800,2023-03-27,Roof Repair,892.21,REFERRAL20,1,713.77,535.32,178.44,IL,38.0,Male,80-120k,Phone,Credit Card
S00801,2023-03-27,Gutter Cleaning,1066.87,SUMMER15,1,906.84,640.12,266.72,FL,47.0,Male,80-120k,Phone,Debit Card
S00802,2023-03-27,Electrical Wiring,716.61,LOYALTY,2,1146.57,859.93,286.64,FL,43.0,Female,40-80k,Walk-in,Debit Card
S00803,2023-03-27,Water Heater Installation,1150.94,SUMMER15,1,978.3,690.56,287.73,PA,23.0,Female,40-80k,Online Booking,Debit Card
S00804,2023-03-27,Window Replacement,1477.04,REFERRAL20,1,1181.63,886.22,295.41,FL,49.0,Male,80-120k,Walk-in,Debit Card
S00805,2023-03-27,Water Heater Installation,161.39,SPRING10,1,145.25,96.83,48.42,TX,34.0,Female,<40k,Walk-in,Credit Card
S00806,2023-03-28,Lawn Maintenance,133.44,SUMMER15,1,113.42,80.06,33.36,TX,41.0,Non-binary,<40k,Phone,Mobile Pay
S00807,2023-03-28,Water Heater Installation,565.77,SUMMER15,1,480.9,339.46,141.44,WA,32.0,,80-120k,Online Booking,Debit Card
S00808,2023-03-28,Electrical Wiring,1064.8,SPRING10,1,958.32,638.88,319.44,TX,34.0,Male,80-120k,Walk-in,Debit Card
S00809,2023-03-28,Window Replacement,380.22,SPRING10,1,342.19,228.13,114.06,FL,32.0,Non-binary,<40k,Phone,Credit Card
S00810,2023-03-28,Fence Repair,306.43,SPRING10,1,275.79,183.86,91.93,WA,41.0,Non-binary,80-120k,Online Booking,Mobile Pay
S00811,2023-03-28,Fence Repair,1237.24,LOYALTY,1,989.8,742.35,247.45,TX,48.0,Male,40-80k,Online Booking,Credit Card
S00812,2023-03-28,Water Heater Installation,1037.14,None,1,1037.14,622.28,414.86,IL,49.0,Female,40-80k,Walk-in,Debit Card
S00813,2023-03-28,Roof Repair,999.19,None,1,999.19,599.51,399.68,TX,52.0,Female,120k+,Walk-in,Cash
S00814,2023-03-28,Fence Repair,800.5,SPRING10,1,720.45,480.3,240.15,NJ,45.0,Female,<40k,Walk-in,Mobile Pay
S00815,2023-03-28,HVAC Servicing,488.4,LOYALTY,1,390.72,293.04,97.68,CA,47.0,Non-binary,<40k,Phone,Mobile Pay
S00816,2023-03-28,Plumbing Repair,579.27,SPRING10,1,521.34,347.56,173.78,NJ,43.0,Non-binary,<40k,Walk-in,Mobile Pay
S00817,2023-03-29,Gutter Cleaning,885.9,None,2,1771.8,1063.08,708.72,FL,57.0,Female,120k+,Phone,Cash
S00818,2023-03-29,Painting,909.03,LOYALTY,1,727.22,545.42,181.81,TX,67.0,Female,80-120k,Walk-in,Credit Card
S00819,2023-03-29,Gutter Cleaning,1450.57,SPRING10,1,1305.51,870.34,435.17,WA,63.0,Non-binary,120k+,Online Booking,Credit Card
S00820,2023-03-29,Lawn Maintenance,775.39,REFERRAL20,1,620.31,465.24,155.08,TX,46.0,Female,120k+,Phone,Mobile Pay
S00821,2023-03-29,Plumbing Repair,1175.33,SPRING10,1,1057.79,705.2,352.6,WA,,Non-binary,40-80k,Phone,Credit Card
S00822,2023-03-29,Painting,1272.98,SUMMER15,1,1082.03,763.79,318.24,TX,29.0,Non-binary,<40k,Online Booking,Credit Card
S00823,2023-03-29,Fence Repair,1333.55,SUMMER15,1,1133.52,800.13,333.39,NY,46.0,Non-binary,120k+,Walk-in,Debit Card
S00824,2023-03-29,Water Heater Installation,1049.37,REFERRAL20,1,839.5,629.62,209.87,NJ,41.0,Male,40-80k,Phone,Debit Card
S00825,2023-03-29,Lawn Maintenance,1065.35,SPRING10,1,958.81,639.21,319.6,TX,47.0,Non-binary,<40k,Phone,Cash
S00826,2023-03-29,Painting,597.41,LOYALTY,1,477.92,358.44,119.48,IL,52.0,Non-binary,40-80k,Online Booking,Debit Card
S00827,2023-03-30,Roof Repair,143.48,None,1,143.48,86.09,57.39,IL,42.0,Male,120k+,Phone,Mobile Pay
S00828,2023-03-30,Gutter Cleaning,1277.1,None,1,1277.1,766.26,510.84,WA,55.0,Male,40-80k,Walk-in,Mobile Pay
S00829,2023-03-30,Fence Repair,613.45,LOYALTY,1,490.76,368.07,122.69,WA,32.0,Male,<40k,Online Booking,Cash
S00830,2023-03-30,Window Replacement,1435.78,REFERRAL20,1,1148.63,861.47,287.16,FL,39.0,Male,40-80k,Online Booking,Credit Card
S00831,2023-03-30,HVAC Servicing,1391.23,None,1,1391.23,834.74,556.49,TX,40.0,Male,80-120k,Phone,Credit Card
S00832,2023-03-30,Plumbing Repair,1403.17,None,1,1403.17,841.9,561.27,NJ,,Male,40-80k,Walk-in,Cash
S00833,2023-03-30,Window Replacement,1147.53,REFERRAL20,2,1836.05,1377.04,459.01,TX,47.0,Female,80-120k,Online Booking,Credit Card
S00834,2023-03-30,Painting,859.34,SUMMER15,1,730.44,515.6,214.84,PA,38.0,Female,<40k,Phone,Credit Card
S00835,2023-03-31,Painting,297.58,LOYALTY,1,238.06,178.55,59.52,TX,47.0,Male,80-120k,Phone,Mobile Pay
S00836,2023-03-31,Gutter Cleaning,392.11,SPRING10,1,352.9,235.27,117.63,FL,,Non-binary,<40k,Online Booking,Credit Card
S00837,2023-03-31,Fence Repair,210.18,REFERRAL20,1,168.14,126.11,42.04,IL,45.0,Female,80-120k,Phone,Cash
S00838,2023-03-31,Lawn Maintenance,521.72,REFERRAL20,1,417.38,313.03,104.34,WA,32.0,Non-binary,120k+,Phone,Debit Card
S00839,2023-03-31,Window Replacement,939.2,SPRING10,1,845.28,563.52,281.76,IL,31.0,Male,<40k,Online Booking,Credit Card
S00840,2023-03-31,Fence Repair,1027.32,None,1,1027.32,616.39,410.93,FL,50.0,Non-binary,120k+,Phone,Credit Card
S00841,2023-03-31,HVAC Servicing,1063.36,SUMMER15,1,903.86,638.02,265.84,FL,24.0,Male,40-80k,Walk-in,Cash
S00842,2023-03-31,Painting,1147.73,None,1,1147.73,688.64,459.09,IL,35.0,Female,80-120k,Online Booking,Credit Card
S00843,2023-03-31,HVAC Servicing,1334.4,SUMMER15,2,2268.49,1601.29,667.2,NJ,44.0,Non-binary,<40k,Online Booking,Debit Card
S00844,2023-03-31,HVAC Servicing,222.8,SUMMER15,1,189.38,133.68,55.7,WA,27.0,Female,<40k,Walk-in,Debit Card
S00845,2023-03-31,Fence Repair,1098.65,SPRING10,1,988.79,659.19,329.6,WA,25.0,Non-binary,80-120k,Phone,Mobile Pay
S00846,2023-03-31,Plumbing Repair,629.23,REFERRAL20,1,503.39,377.54,125.85,IL,48.0,Non-binary,80-120k,Walk-in,Credit Card
S00847,2023-03-31,Roof Repair,1106.63,REFERRAL20,1,885.31,663.98,221.33,PA,29.0,Female,<40k,Online Booking,Cash
S00848,2023-03-31,Plumbing Repair,554.21,SUMMER15,1,471.08,332.53,138.55,NJ,48.0,Non-binary,40-80k,Walk-in,Mobile Pay
S00849,2023-04-01,Lawn Maintenance,136.04,REFERRAL20,1,108.83,81.62,27.21,NY,40.0,Female,80-120k,Walk-in,Credit Card
S00850,2023-04-01,Painting,825.51,LOYALTY,1,660.4,495.3,165.1,NY,40.0,Female,40-80k,Phone,Mobile Pay
S00851,2023-04-01,Painting,143.15,SPRING10,2,257.68,171.79,85.89,IL,18.0,Male,<40k,Phone,Credit Card
S00852,2023-04-01,Roof Repair,1393.91,None,1,1393.91,836.34,557.56,WA,38.0,Non-binary,<40k,Phone,Debit Card
S00853,2023-04-01,Roof Repair,913.99,SUMMER15,1,776.9,548.4,228.5,WA,36.0,Non-binary,80-120k,Phone,Debit Card
S00854,2023-04-02,Electrical Wiring,1013.17,REFERRAL20,1,810.54,607.9,202.63,TX,25.0,Male,<40k,Phone,Mobile Pay
S00855,2023-04-02,Gutter Cleaning,101.0,None,2,202.01,121.2,80.8,CA,35.0,Female,<40k,Walk-in,Credit Card
S00856,2023-04-02,HVAC Servicing,468.86,LOYALTY,1,375.09,281.32,93.77,CA,33.0,Male,80-120k,Online Booking,Cash
S00857,2023-04-02,Roof Repair,272.27,SUMMER15,3,3471.5,490.09,204.2,,32.0,Male,80-120k,Phone,Cash
S00858,2023-04-02,Fence Repair,249.79,None,1,249.79,149.87,99.92,IL,36.0,Male,40-80k,Phone,Credit Card
S00859,2023-04-02,Plumbing Repair,1296.4,REFERRAL20,1,1037.12,777.84,259.28,NY,25.0,Male,80-120k,Walk-in,Cash
S00860,2023-04-02,Painting,822.32,SPRING10,1,740.09,493.39,246.7,IL,36.0,Non-binary,40-80k,Online Booking,Credit Card
S00861,2023-04-02,Painting,1416.75,REFERRAL20,2,2266.8,1700.1,566.7,PA,20.0,Non-binary,120k+,Online Booking,Debit Card
S00862,2023-04-02,Plumbing Repair,633.61,LOYALTY,1,506.88,380.16,126.72,CA,48.0,Male,120k+,Online Booking,Credit Card
S00863,2023-04-02,Water Heater Installation,1118.61,LOYALTY,1,894.89,671.17,223.72,TX,47.0,Non-binary,120k+,Walk-in,Cash
S00864,2023-04-03,Painting,233.08,SUMMER15,1,198.12,139.85,58.27,FL,20.0,Non-binary,<40k,Phone,Debit Card
S00865,2023-04-03,Electrical Wiring,678.85,LOYALTY,1,543.08,407.31,135.77,NY,62.0,Female,80-120k,Walk-in,Mobile Pay
S00866,2023-04-03,Fence Repair,1068.61,SPRING10,1,961.75,641.17,320.58,FL,30.0,Male,80-120k,Phone,Mobile Pay
S00867,2023-04-03,Lawn Maintenance,1316.74,SUMMER15,1,1119.23,790.04,329.18,PA,32.0,Female,120k+,Online Booking,Credit Card
S00868,2023-04-03,Fence Repair,750.57,None,2,1501.13,900.68,600.45,PA,38.0,Female,120k+,Online Booking,Cash
S00869,2023-04-03,HVAC Servicing,960.36,REFERRAL20,2,1536.57,1152.43,384.14,TX,29.0,Non-binary,<40k,Phone,Credit Card
S00870,2023-04-03,HVAC Servicing,119.1,REFERRAL20,1,95.28,71.46,23.82,NY,39.0,Female,120k+,Phone,Mobile Pay
S00871,2023-04-03,Roof Repair,1077.19,REFERRAL20,1,861.75,646.31,215.44,FL,39.0,Non-binary,40-80k,Phone,Mobile Pay
S00872,2023-04-03,,689.57,SUMMER15,1,586.13,413.74,172.39,FL,21.0,Non-binary,120k+,Phone,Cash
S00873,2023-04-03,Gutter Cleaning,423.89,SPRING10,1,381.5,254.33,127.17,TX,25.0,Non-binary,<40k,Walk-in,Mobile Pay
S00874,2023-04-03,Electrical Wiring,1462.4,REFERRAL20,1,1169.92,877.44,292.48,WA,50.0,Female,<40k,Phone,Debit Card
S00875,2023-04-03,Painting,584.16,LOYALTY,1,467.33,350.5,116.83,NY,40.0,Non-binary,<40k,Walk-in,Mobile Pay
S00876,2023-04-03,HVAC Servicing,861.03,LOYALTY,1,688.83,516.62,172.21,CA,49.0,Male,40-80k,Online Booking,Credit Card
S00877,2023-04-04,Lawn Maintenance,641.87,SPRING10,1,577.68,385.12,192.56,WA,61.0,Non-binary,80-120k,Phone,Mobile Pay
S00878,2023-04-04,Roof Repair,1342.94,SPRING10,1,1208.65,805.77,402.88,PA,21.0,Female,80-120k,Phone,Cash
S00879,2023-04-04,Electrical Wiring,1251.71,REFERRAL20,1,1001.37,751.02,250.34,CA,23.0,Non-binary,120k+,Online Booking,Cash
S00880,2023-04-04,Plumbing Repair,660.22,SUMMER15,1,561.18,396.13,165.05,CA,30.0,Male,80-120k,Online Booking,Cash
S00881,2023-04-04,Plumbing Repair,805.0,SPRING10,2,1449.0,966.0,483.0,NJ,35.0,Non-binary,120k+,Walk-in,Cash
S00882,2023-04-05,Water Heater Installation,1288.27,LOYALTY,1,1030.62,772.96,257.65,NJ,18.0,Female,40-80k,Walk-in,Debit Card
S00883,2023-04-05,Fence Repair,786.64,SPRING10,1,707.97,471.98,235.99,FL,41.0,Non-binary,120k+,Phone,Mobile Pay
S00884,2023-04-05,Lawn Maintenance,409.61,SUMMER15,1,348.17,245.76,102.4,TX,49.0,Male,<40k,Online Booking,Credit Card
S00885,2023-04-05,Lawn Maintenance,1224.39,LOYALTY,1,979.51,734.63,244.88,NJ,35.0,Male,<40k,Online Booking,Mobile Pay
S00886,2023-04-05,Fence Repair,789.1,REFERRAL20,2,1262.56,946.92,315.64,NJ,52.0,Non-binary,40-80k,Phone,Mobile Pay
S00887,2023-04-05,Gutter Cleaning,678.08,LOYALTY,1,542.46,406.85,135.62,NJ,47.0,Female,40-80k,Online Booking,Mobile Pay
S00888,2023-04-05,Window Replacement,269.77,None,1,269.77,161.86,107.91,WA,28.0,Non-binary,40-80k,Walk-in,Cash
S00889,2023-04-05,Water Heater Installation,675.34,REFERRAL20,1,540.28,405.21,135.07,PA,31.0,Male,<40k,Walk-in,Mobile Pay
S00890,2023-04-06,HVAC Servicing,211.42,None,2,422.85,253.71,169.14,WA,45.0,Non-binary,<40k,Online Booking,Cash
S00891,2023-04-06,Fence Repair,464.93,REFERRAL20,2,743.89,557.92,185.97,NY,43.0,Non-binary,<40k,Online Booking,Mobile Pay
S00892,2023-04-06,Electrical Wiring,336.37,REFERRAL20,2,538.19,403.64,134.55,IL,44.0,Non-binary,<40k,Phone,Credit Card
S00893,2023-04-06,Fence Repair,1176.95,LOYALTY,1,941.56,706.17,235.39,WA,27.0,Non-binary,80-120k,Phone,Cash
S00894,2023-04-06,Painting,270.64,SUMMER15,1,230.05,162.39,67.66,TX,31.0,Male,80-120k,Walk-in,Cash
S00895,2023-04-06,Plumbing Repair,919.37,LOYALTY,1,735.49,551.62,183.87,TX,18.0,Non-binary,<40k,Walk-in,Cash
S00896,2023-04-06,Window Replacement,997.41,None,2,1994.82,1196.89,797.93,IL,35.0,Female,<40k,Online Booking,Credit Card
S00897,2023-04-06,Painting,329.49,SUMMER15,1,280.07,197.69,82.37,TX,43.0,Non-binary,80-120k,Phone,Cash
S00898,2023-04-06,Plumbing Repair,1120.42,None,2,2240.84,1344.5,896.33,TX,30.0,Non-binary,40-80k,Walk-in,Mobile Pay
S00899,2023-04-06,HVAC Servicing,490.42,SPRING10,3,1324.14,882.76,441.38,IL,41.0,Non-binary,40-80k,Phone,Debit Card
S00900,2023-04-06,Gutter Cleaning,179.99,None,2,359.97,215.98,143.99,PA,33.0,Male,40-80k,Walk-in,Debit Card
S00901,2023-04-07,Fence Repair,841.73,LOYALTY,1,673.39,505.04,168.35,NJ,37.0,,120k+,Walk-in,Debit Card
S00902,2023-04-07,Roof Repair,154.03,REFERRAL20,2,246.45,184.83,61.61,PA,42.0,Male,80-120k,Online Booking,Credit Card
S00903,2023-04-07,Lawn Maintenance,540.91,LOYALTY,1,432.73,324.54,108.18,NJ,63.0,Female,80-120k,Phone,Debit Card
S00904,2023-04-07,Water Heater Installation,143.36,LOYALTY,1,114.69,86.02,28.67,WA,32.0,Female,40-80k,Walk-in,Mobile Pay
S00905,2023-04-07,Plumbing Repair,145.92,SUMMER15,1,124.03,87.55,36.48,WA,29.0,Female,80-120k,Walk-in,Credit Card
S00906,2023-04-07,Electrical Wiring,1368.19,REFERRAL20,1,1094.55,820.91,273.64,PA,44.0,Female,80-120k,Phone,Cash
S00907,2023-04-07,Painting,315.25,None,2,630.5,378.3,252.2,IL,48.0,Non-binary,120k+,Phone,Debit Card
S00908,2023-04-07,Window Replacement,1092.85,SPRING10,1,983.57,655.71,327.86,PA,49.0,Non-binary,40-80k,Phone,Credit Card
S00909,2023-04-07,Plumbing Repair,395.41,None,1,395.41,237.25,158.16,CA,36.0,Female,<40k,Walk-in,Credit Card
S00910,2023-04-08,Fence Repair,1194.8,SUMMER15,1,1015.58,716.88,298.7,FL,25.0,Non-binary,80-120k,Phone,Debit Card
S00911,2023-04-08,Plumbing Repair,734.57,None,1,734.57,440.74,293.83,NY,44.0,Male,40-80k,Walk-in,Credit Card
S00912,2023-04-08,Electrical Wiring,419.8,None,1,419.8,251.88,167.92,TX,49.0,Female,40-80k,Online Booking,Debit Card
S00913,2023-04-08,Painting,540.78,SUMMER15,1,459.66,324.47,135.19,WA,31.0,Non-binary,<40k,Walk-in,Mobile Pay
S00914,2023-04-08,Painting,737.46,LOYALTY,2,1179.94,884.95,294.98,PA,33.0,Female,40-80k,Online Booking,Cash
S00915,2023-04-08,Plumbing Repair,246.27,LOYALTY,1,197.02,147.76,49.25,NJ,33.0,Female,<40k,Phone,Cash
S00916,2023-04-08,Lawn Maintenance,1391.6,LOYALTY,1,1113.28,834.96,278.32,NY,42.0,Female,40-80k,Walk-in,Mobile Pay
S00917,2023-04-08,Lawn Maintenance,609.22,LOYALTY,1,487.37,365.53,121.84,NY,48.0,Male,120k+,Online Booking,Credit Card
S00918,2023-04-08,Fence Repair,155.6,SUMMER15,2,264.51,186.71,77.8,NY,29.0,Male,<40k,Online Booking,Cash
S00919,2023-04-09,Fence Repair,727.44,None,1,727.44,436.46,290.98,WA,46.0,Male,<40k,Online Booking,Mobile Pay
S00920,2023-04-09,Painting,1181.14,SPRING10,1,1063.02,708.68,354.34,PA,29.0,Female,<40k,Walk-in,Mobile Pay
S00921,2023-04-09,Fence Repair,964.82,LOYALTY,1,771.85,578.89,192.96,NJ,39.0,Non-binary,<40k,Walk-in,Debit Card
S00922,2023-04-09,Plumbing Repair,1278.53,LOYALTY,2,2045.65,1534.24,511.41,WA,49.0,Male,80-120k,Phone,Cash
S00923,2023-04-09,Water Heater Installation,674.71,None,1,674.71,404.82,269.88,NY,51.0,Female,80-120k,Online Booking,Mobile Pay
S00924,2023-04-09,Painting,418.69,SPRING10,1,376.82,251.21,125.61,TX,36.0,Non-binary,<40k,Phone,Debit Card
S00925,2023-04-09,Painting,1228.54,LOYALTY,1,982.83,737.12,245.71,NY,27.0,Non-binary,80-120k,Phone,Credit Card
S00926,2023-04-09,Fence Repair,252.99,SPRING10,1,227.69,151.79,75.9,TX,47.0,Male,40-80k,Online Booking,Debit Card
S00927,2023-04-09,Fence Repair,238.56,LOYALTY,1,190.84,143.13,47.71,NY,35.0,Non-binary,80-120k,Phone,Mobile Pay
S00928,2023-04-09,Plumbing Repair,1462.26,None,3,4386.79,2632.07,1754.72,PA,49.0,Male,80-120k,Walk-in,Credit Card
S00929,2023-04-09,Water Heater Installation,475.59,None,1,475.59,285.35,190.23,FL,35.0,Non-binary,120k+,Walk-in,Debit Card
S00930,2023-04-09,Window Replacement,241.05,SPRING10,1,216.95,144.63,72.32,NY,58.0,Male,40-80k,Phone,Credit Card
S00931,2023-04-09,Fence Repair,143.64,REFERRAL20,2,229.83,172.37,57.46,CA,49.0,Male,40-80k,Online Booking,Debit Card
S00932,2023-04-09,Plumbing Repair,656.69,SUMMER15,1,558.19,394.01,164.17,NY,46.0,Female,40-80k,Walk-in,Credit Card
S00933,2023-04-09,Electrical Wiring,428.28,None,1,428.28,256.97,171.31,WA,60.0,Non-binary,40-80k,Online Booking,Debit Card
S00934,2023-04-10,Water Heater Installation,459.97,SUMMER15,2,781.94,551.96,229.98,NJ,48.0,Female,<40k,Walk-in,Debit Card
S00935,2023-04-10,HVAC Servicing,337.66,SPRING10,3,911.69,607.79,303.9,CA,39.0,Non-binary,40-80k,Phone,Credit Card
S00936,2023-04-10,Electrical Wiring,566.71,SUMMER15,1,481.71,340.03,141.68,TX,36.0,Female,40-80k,Walk-in,Cash
S00937,2023-04-10,Gutter Cleaning,898.93,SPRING10,1,809.04,539.36,269.68,WA,55.0,Male,<40k,Online Booking,Credit Card
S00938,2023-04-10,Window Replacement,1060.23,LOYALTY,2,1696.36,1272.27,424.09,TX,34.0,Male,120k+,Online Booking,Credit Card
S00939,2023-04-10,Plumbing Repair,449.94,SPRING10,1,404.95,269.97,134.98,NY,21.0,Non-binary,80-120k,Phone,Mobile Pay
S00940,2023-04-10,Lawn Maintenance,780.48,SPRING10,1,702.43,468.29,234.14,TX,,Non-binary,80-120k,Walk-in,Mobile Pay
S00941,2023-04-11,Water Heater Installation,298.58,SPRING10,1,268.72,179.15,89.57,TX,43.0,Non-binary,<40k,Walk-in,Debit Card
S00942,2023-04-11,Fence Repair,1025.02,REFERRAL20,3,2460.04,1845.03,615.01,NY,33.0,Non-binary,80-120k,Phone,Mobile Pay
S00943,2023-04-11,Plumbing Repair,1121.55,REFERRAL20,1,897.24,672.93,224.31,FL,60.0,Male,<40k,Walk-in,Credit Card
S00944,2023-04-11,Window Replacement,1466.51,SUMMER15,1,1246.53,879.91,366.63,FL,26.0,Female,40-80k,Phone,Credit Card
S00945,2023-04-11,Roof Repair,1367.45,None,1,1367.45,820.47,546.98,TX,37.0,Non-binary,120k+,Phone,Debit Card
S00946,2023-04-11,Lawn Maintenance,918.66,None,2,1837.32,1102.39,734.93,CA,26.0,Non-binary,,Phone,Debit Card
S00947,2023-04-11,Water Heater Installation,1483.57,SUMMER15,1,1261.03,890.14,370.89,PA,27.0,Non-binary,120k+,Online Booking,Credit Card
S00948,2023-04-11,Plumbing Repair,792.76,REFERRAL20,1,634.21,475.66,158.55,TX,44.0,Male,<40k,Phone,Credit Card
S00949,2023-04-11,Electrical Wiring,1178.58,SPRING10,1,1060.72,707.15,353.57,WA,30.0,Non-binary,80-120k,Phone,Debit Card
S00950,2023-04-11,HVAC Servicing,492.65,SPRING10,1,443.38,295.59,147.79,NY,57.0,Female,40-80k,Online Booking,Debit Card
S00951,2023-04-11,Water Heater Installation,439.06,SPRING10,1,395.15,263.43,131.72,NJ,21.0,Male,<40k,Phone,Mobile Pay
S00952,2023-04-12,Plumbing Repair,980.47,LOYALTY,1,784.37,588.28,196.09,TX,42.0,Male,120k+,Online Booking,Mobile Pay
S00953,2023-04-12,HVAC Servicing,1016.92,SPRING10,1,915.23,610.15,305.08,WA,47.0,Non-binary,40-80k,Walk-in,Cash
S00954,2023-04-12,Painting,952.0,SPRING10,3,2570.4,1713.6,856.8,PA,32.0,Male,<40k,Walk-in,Credit Card
S00955,2023-04-12,Painting,623.05,SPRING10,1,560.74,373.83,186.91,NY,38.0,Female,120k+,Phone,Debit Card
S00956,2023-04-12,HVAC Servicing,1449.34,SPRING10,1,1304.41,869.61,434.8,,33.0,Non-binary,40-80k,Walk-in,Debit Card
S00957,2023-04-12,Window Replacement,503.03,REFERRAL20,1,402.43,301.82,100.61,FL,49.0,Male,120k+,Walk-in,Mobile Pay
S00958,2023-04-12,Roof Repair,623.51,REFERRAL20,3,1496.43,1122.33,374.11,WA,53.0,Female,80-120k,Online Booking,Mobile Pay
S00959,2023-04-12,Roof Repair,131.08,SPRING10,1,117.98,78.65,39.33,PA,37.0,Female,40-80k,Walk-in,Debit Card
S00960,2023-04-12,Window Replacement,453.15,None,1,453.15,271.89,181.26,NJ,45.0,Male,<40k,Phone,Credit Card
S00961,2023-04-12,Water Heater Installation,1253.32,REFERRAL20,1,1002.66,751.99,250.66,NJ,45.0,Female,<40k,Phone,Mobile Pay
S00962,2023-04-12,Roof Repair,638.94,None,1,638.94,383.37,255.58,CA,31.0,Non-binary,120k+,Online Booking,Debit Card
S00963,2023-04-13,HVAC Servicing,1196.61,SUMMER15,3,3051.35,2153.89,897.45,FL,37.0,Non-binary,<40k,Online Booking,Mobile Pay
S00964,2023-04-13,Painting,773.32,SPRING10,1,695.99,463.99,232.0,WA,29.0,Non-binary,<40k,Phone,Mobile Pay
S00965,2023-04-13,Lawn Maintenance,608.46,LOYALTY,1,486.77,365.08,121.69,TX,33.0,Female,120k+,Walk-in,Credit Card
S00966,2023-04-13,Electrical Wiring,372.71,LOYALTY,2,596.34,447.25,149.08,PA,58.0,Non-binary,<40k,Phone,Mobile Pay
S00967,2023-04-13,Painting,1223.59,REFERRAL20,1,978.87,734.15,244.72,FL,49.0,Non-binary,<40k,Walk-in,Cash
S00968,2023-04-13,Plumbing Repair,503.41,REFERRAL20,1,402.73,302.05,100.68,PA,26.0,Male,<40k,Phone,Cash
S00969,2023-04-13,Fence Repair,1122.72,REFERRAL20,1,898.18,673.63,224.54,CA,35.0,Female,80-120k,Online Booking,Credit Card
S00970,2023-04-13,Gutter Cleaning,1410.58,SPRING10,1,1269.52,846.35,423.17,TX,34.0,Female,40-80k,Walk-in,Credit Card
S00971,2023-04-14,Fence Repair,610.75,REFERRAL20,2,977.19,732.89,244.3,FL,23.0,Non-binary,,Phone,Cash
S00972,2023-04-14,Painting,390.2,REFERRAL20,1,312.16,234.12,78.04,NJ,29.0,Female,<40k,Online Booking,Cash
S00973,2023-04-14,HVAC Servicing,543.36,LOYALTY,1,434.69,326.01,108.67,WA,46.0,Non-binary,<40k,Phone,Cash
S00974,2023-04-14,Fence Repair,192.25,REFERRAL20,1,153.8,115.35,38.45,PA,23.0,Non-binary,<40k,Online Booking,Mobile Pay
S00975,2023-04-14,Electrical Wiring,670.37,None,2,1340.73,804.44,536.29,NJ,55.0,Male,80-120k,Online Booking,Credit Card
S00976,2023-04-14,Lawn Maintenance,457.12,SUMMER15,1,388.55,274.27,114.28,NY,28.0,Non-binary,40-80k,Phone,Debit Card
S00977,2023-04-14,Roof Repair,181.95,REFERRAL20,1,145.56,109.17,36.39,CA,36.0,Female,120k+,Walk-in,Debit Card
S00978,2023-04-14,Fence Repair,1165.06,SUMMER15,1,990.3,699.04,291.27,NJ,36.0,Female,<40k,Phone,Debit Card
S00979,2023-04-14,Electrical Wiring,880.93,None,1,880.93,528.56,352.37,FL,68.0,Non-binary,80-120k,Phone,Cash
S00980,2023-04-14,HVAC Servicing,538.71,LOYALTY,1,430.97,323.23,107.74,WA,42.0,Female,80-120k,Walk-in,Debit Card
S00981,2023-04-14,Painting,1126.76,SPRING10,2,2028.17,1352.12,676.06,IL,37.0,Male,120k+,Phone,Cash
S00982,2023-04-14,Plumbing Repair,871.84,SPRING10,1,784.66,523.11,261.55,PA,47.0,,120k+,Online Booking,Debit Card
